prices,market_caps,total_volumes,coin,date,date_unix
1.8553214269686022,69412180.42818367,6252346.8331163,ribbon-finance,2021-11-01 21:30:57,1635802257.105
1.8651558344588801,69086972.53647354,6222263.192603813,ribbon-finance,2021-11-01 22:34:52,1635806092.905
1.8697610424297448,69482903.39352995,6220555.514687585,ribbon-finance,2021-11-01 23:34:30,1635809670.514
1.875314716331695,69643368.99730338,6234439.102209443,ribbon-finance,2021-11-02 00:35:38,1635813338.615
1.8694097092682145,69228510.97693695,6251703.84062412,ribbon-finance,2021-11-02 01:34:57,1635816897.807
1.867407828717794,69599539.06689307,6242111.107479619,ribbon-finance,2021-11-02 02:30:36,1635820236.103
1.8624744543600478,69499756.66833317,6230509.19359978,ribbon-finance,2021-11-02 03:33:04,1635823984.697
1.8686918447884218,69587495.46169756,6107322.969398648,ribbon-finance,2021-11-02 04:34:40,1635827680.351
1.8743683462388991,70105509.39901312,6435375.220458649,ribbon-finance,2021-11-02 05:28:17,1635830897.783
1.8922988269939096,70013366.06425571,6443787.86691837,ribbon-finance,2021-11-02 06:01:33,1635832893.0
34.96971308738669,394360281.3904672,5017864.16658555,rari-governance-token,2021-10-23 06:15:10,1634969710.75
34.85865701819145,392357059.4619333,4999760.991609999,rari-governance-token,2021-10-23 07:06:03,1634972763.143
34.86459447880912,392629676.27300847,5012471.101899777,rari-governance-token,2021-10-23 08:03:31,1634976211.41
34.88327070461713,391035576.9521452,4953863.383681756,rari-governance-token,2021-10-23 09:03:12,1634979792.312
34.82109136987212,394657973.94206524,4424752.013544506,rari-governance-token,2021-10-23 10:03:16,1634983396.818
34.48038215480812,388924443.69621295,4271902.214863406,rari-governance-token,2021-10-23 11:03:18,1634986998.726
35.30140030936181,397066076.5949769,4617642.624214606,rari-governance-token,2021-10-23 12:06:37,1634990797.456
35.64074967176066,401187928.2581403,5114549.396314733,rari-governance-token,2021-10-23 13:07:47,1634994467.458
35.649444219742,401381810.7434983,5116286.3477833215,rari-governance-token,2021-10-23 14:27:23,1634999243.529
35.566576769286264,401668469.37842804,3614905.471916047,rari-governance-token,2021-10-23 15:27:09,1635002829.252
35.99387213957233,405633794.8918143,2958661.5168057126,rari-governance-token,2021-10-23 16:25:47,1635006347.378
35.538012387398744,401604948.4038926,2890675.5098547284,rari-governance-token,2021-10-23 17:26:48,1635010008.952
35.50470591418247,400369122.3019647,2902620.796254331,rari-governance-token,2021-10-23 18:27:32,1635013652.124
34.830927602922635,392915068.795121,2657120.3570895814,rari-governance-token,2021-10-23 19:25:29,1635017129.107
34.84165837763216,391828753.30887336,2511192.319839119,rari-governance-token,2021-10-23 20:28:05,1635020885.358
34.82786212269656,393132145.1642308,2467285.190056938,rari-governance-token,2021-10-23 21:27:32,1635024452.351
35.15203769163655,395870177.19362694,2411647.604826399,rari-governance-token,2021-10-23 22:27:50,1635028070.268
35.72107753289105,402044216.3063238,2497199.738852002,rari-governance-token,2021-10-23 23:27:59,1635031679.858
36.32790435048997,407729711.51479965,2825047.322838191,rari-governance-token,2021-10-24 00:27:32,1635035252.498
35.58328617883551,407729711.51479965,2787270.0164243015,rari-governance-token,2021-10-24 01:24:52,1635038692.39
35.77300646114978,401029094.42424583,2855465.3266220433,rari-governance-token,2021-10-24 02:26:42,1635042402.916
35.70561873720893,404713185.4276807,3134616.0719829877,rari-governance-token,2021-10-24 03:24:39,1635045879.175
35.61633460138262,401145215.0611253,3120117.3091418487,rari-governance-token,2021-10-24 04:26:34,1635049594.46
35.74119805491115,401271028.7222123,3129126.590100591,rari-governance-token,2021-10-24 05:26:33,1635053193.059
35.505045045843524,402185558.5572156,3149021.8120395713,rari-governance-token,2021-10-24 06:24:14,1635056654.325
35.09765895306254,396874362.8602553,3154094.662079424,rari-governance-token,2021-10-24 07:05:00,1635059100.075
34.849736878027,392491514.15597063,3143988.8080447554,rari-governance-token,2021-10-24 08:07:15,1635062835.648
34.650682021028295,389387138.51090056,3211815.810800221,rari-governance-token,2021-10-24 09:07:26,1635066446.136
34.571561670437085,389235522.96104056,3222645.9052854083,rari-governance-token,2021-10-24 10:02:58,1635069778.961
34.4431553767155,391225987.3517493,3113024.794605928,rari-governance-token,2021-10-24 11:07:38,1635073658.974
34.340859919773656,384077654.1174968,2820901.032441479,rari-governance-token,2021-10-24 12:11:18,1635077478.553
33.966442011225375,385767697.0311317,1272904.43665038,rari-governance-token,2021-10-24 13:10:53,1635081053.828
34.0227959888496,384701792.4497781,2342598.4251031755,rari-governance-token,2021-10-24 14:08:55,1635084535.145
33.650944045853905,383085631.22439766,2335493.134926785,rari-governance-token,2021-10-24 15:06:58,1635088018.548
33.2199923849649,379708728.85927117,2497177.4806047454,rari-governance-token,2021-10-24 16:06:39,1635091599.699
33.34334600444099,376349706.93163186,2755067.7109207413,rari-governance-token,2021-10-24 17:09:47,1635095387.138
33.534226778207554,377023746.2118666,2662045.3837968055,rari-governance-token,2021-10-24 18:09:48,1635098988.085
32.93422395671122,370976582.49287105,2453506.3984593283,rari-governance-token,2021-10-24 19:01:45,1635102105.509
33.41375556394821,375886183.4089328,2516518.0404035775,rari-governance-token,2021-10-24 20:01:18,1635105678.858
33.375363257675595,376332427.7872319,2521014.738547635,rari-governance-token,2021-10-24 21:01:29,1635109289.858
34.079797562841286,383605115.6134854,2853700.5282959216,rari-governance-token,2021-10-24 22:01:27,1635112887.155
34.03072969609094,382731352.3664306,2566611.7755760574,rari-governance-token,2021-10-24 23:08:11,1635116891.321
34.06530273023504,383197938.6430676,2510760.2462545256,rari-governance-token,2021-10-25 00:01:14,1635120074.471
34.39941653843269,386246300.573269,2340349.323944545,rari-governance-token,2021-10-25 01:01:19,1635123679.806
34.51524980576412,389561679.76898235,2159664.6175271687,rari-governance-token,2021-10-25 02:18:21,1635128301.237
34.28242874877957,386650273.1718869,1993141.0116449401,rari-governance-token,2021-10-25 03:16:10,1635131770.591
34.186223455793716,385371740.14122343,1993665.2343101543,rari-governance-token,2021-10-25 04:05:46,1635134746.129
34.067974554664545,381947944.06187135,2135863.185084288,rari-governance-token,2021-10-25 05:13:35,1635138815.274
34.059448724257074,384014634.5295503,2232871.459450607,rari-governance-token,2021-10-25 06:03:24,1635141804.099
34.19397532430271,381585526.4495146,2213821.0793823954,rari-governance-token,2021-10-25 07:01:09,1635145269.994
34.058870165513575,384406793.11596197,2242686.086466409,rari-governance-token,2021-10-25 08:05:32,1635149132.256
33.90387215114444,383878720.9017447,2125754.9849359435,rari-governance-token,2021-10-25 09:07:49,1635152869.287
33.9204529141836,381664165.05331194,2128866.4444985874,rari-governance-token,2021-10-25 10:01:10,1635156070.406
33.99332816469045,382152496.07002777,2107236.6983747142,rari-governance-token,2021-10-25 11:02:45,1635159765.406
33.781864078402656,380774070.4273985,2149082.7258625235,rari-governance-token,2021-10-25 12:02:33,1635163353.212
33.64323186167982,379228211.91364294,2187326.628458116,rari-governance-token,2021-10-25 13:03:59,1635167039.762
34.08276430364528,384189643.66765916,2359172.8908392657,rari-governance-token,2021-10-25 14:09:27,1635170967.24
34.96798736897161,387559136.5801621,2753377.6800127723,rari-governance-token,2021-10-25 15:03:30,1635174210.389
35.14003215978843,393698785.7523898,2675637.088237854,rari-governance-token,2021-10-25 16:04:27,1635177867.984
35.31404631424658,398942310.33887696,2504587.815050651,rari-governance-token,2021-10-25 17:01:52,1635181312.252
35.23149104539498,396424350.095891,2841003.4964984893,rari-governance-token,2021-10-25 18:11:55,1635185515.11
35.33354467448897,397394239.3072492,2826065.0676208436,rari-governance-token,2021-10-25 19:12:01,1635189121.068
36.16603067854234,406833868.91832966,3681947.860981732,rari-governance-token,2021-10-25 20:12:20,1635192740.427
36.05693634810758,405536461.7370394,3776390.862685461,rari-governance-token,2021-10-25 21:12:06,1635196326.89
36.61287906053683,410890994.4056615,3814858.38852667,rari-governance-token,2021-10-25 22:11:36,1635199896.02
36.43656538975152,411763856.80501056,3807130.423128228,rari-governance-token,2021-10-25 23:06:37,1635203197.39
36.813154842466545,410846346.3289703,4187723.401627505,rari-governance-token,2021-10-26 00:04:33,1635206673.696
37.15024483265808,412640445.39672935,4359342.221422818,rari-governance-token,2021-10-26 01:08:43,1635210523.833
37.194432085777926,418553226.82125807,4402561.855847122,rari-governance-token,2021-10-26 02:09:01,1635214141.398
37.52739424002473,419718568.5554536,4481076.054030976,rari-governance-token,2021-10-26 03:05:58,1635217558.156
37.84896073459114,428310072.86561865,4879484.7097078925,rari-governance-token,2021-10-26 04:19:02,1635221942.848
37.8425110295664,424977779.06941366,4752523.653972749,rari-governance-token,2021-10-26 05:07:14,1635224834.33
38.064340300322364,428305490.0550809,4763243.298881523,rari-governance-token,2021-10-26 06:19:03,1635229143.494
38.019603535094326,428007510.117217,4676660.891682477,rari-governance-token,2021-10-26 07:18:34,1635232714.027
38.065141219331466,428242155.79872495,4690027.8260743935,rari-governance-token,2021-10-26 08:18:28,1635236308.755
38.210139443689876,429651151.41480815,4764963.845499078,rari-governance-token,2021-10-26 09:19:11,1635239951.055
38.2576690888013,431444241.7635001,4909017.541944102,rari-governance-token,2021-10-26 10:19:06,1635243546.481
38.14617791368316,432419246.28148264,4924772.911624723,rari-governance-token,2021-10-26 11:17:55,1635247075.453
38.118674525859284,429059472.099755,4915784.738781842,rari-governance-token,2021-10-26 12:01:58,1635249718.111
38.472209450462756,432737273.5936282,5509265.497439328,rari-governance-token,2021-10-26 13:03:41,1635253421.084
38.20699197295738,432045373.6345616,5407242.071430031,rari-governance-token,2021-10-26 14:03:55,1635257035.858
37.814264842391125,426999745.1423722,4830748.941307453,rari-governance-token,2021-10-26 15:09:04,1635260944.057
37.50495836796297,427781573.57392716,5006729.880906629,rari-governance-token,2021-10-26 16:04:09,1635264249.28
37.34759080398102,421367143.9913262,4796676.231318221,rari-governance-token,2021-10-26 17:04:09,1635267849.576
37.89147453690939,427051759.43396944,4671351.247019332,rari-governance-token,2021-10-26 18:02:09,1635271329.857
37.82570376304703,425751928.97866124,4594452.340141864,rari-governance-token,2021-10-26 19:15:05,1635275705.009
38.26260818917796,425158271.68520945,4596155.824702874,rari-governance-token,2021-10-26 20:02:22,1635278542.399
39.09387217968025,439059391.44841146,4194733.523500118,rari-governance-token,2021-10-26 21:03:01,1635282181.327
38.26953140120934,430351687.3451358,3833580.1926491456,rari-governance-token,2021-10-26 22:21:46,1635286906.771
37.0372306516669,417145726.33136636,4031391.150027093,rari-governance-token,2021-10-26 23:05:43,1635289543.591
36.99511994362883,417102474.33588654,3794455.482757751,rari-governance-token,2021-10-27 00:04:44,1635293084.704
37.208096166152714,419329401.0511035,2200261.436326324,rari-governance-token,2021-10-27 01:04:39,1635296679.247
37.81722813067096,425208331.0439836,3883461.8900280152,rari-governance-token,2021-10-27 02:08:54,1635300534.718
38.447851990132264,431260598.30817604,4179459.649831013,rari-governance-token,2021-10-27 03:01:47,1635303707.18
38.863475901050045,437627737.3432422,3691833.392455586,rari-governance-token,2021-10-27 04:05:44,1635307544.66
39.77647313554291,446490806.8571451,4147232.304963752,rari-governance-token,2021-10-27 05:06:58,1635311218.364
39.62537468031624,445955078.62318456,4102842.962211643,rari-governance-token,2021-10-27 06:04:32,1635314672.853
39.5471375414985,445106895.3726306,4220977.983454273,rari-governance-token,2021-10-27 07:09:46,1635318586.01
37.78625360905578,435880889.2208838,4134740.4137984416,rari-governance-token,2021-10-27 08:19:01,1635322741.751
37.28142006358561,420733648.2325181,4217291.514096649,rari-governance-token,2021-10-27 09:19:58,1635326398.202
36.12689990572557,412451461.402121,3120834.0557798366,rari-governance-token,2021-10-27 10:04:04,1635329044.21
35.18426169296129,396174378.72944653,4724431.205549128,rari-governance-token,2021-10-27 11:30:36,1635334236.158
34.85148168200921,391852873.442237,4354155.625407255,rari-governance-token,2021-10-27 12:27:10,1635337630.506
35.073697950052626,393919106.68212265,4363322.750544876,rari-governance-token,2021-10-27 13:31:31,1635341491.443
35.04332408178234,394682626.73655003,4280594.570640298,rari-governance-token,2021-10-27 14:04:52,1635343492.059
34.83905627526873,392145632.0813221,4304134.528201297,rari-governance-token,2021-10-27 15:03:44,1635347024.281
34.337034072234744,390895949.78652287,4114436.14233161,rari-governance-token,2021-10-27 16:04:20,1635350660.416
34.4987230899163,385980777.01909083,4133312.40405904,rari-governance-token,2021-10-27 17:03:06,1635354186.887
34.67671540245723,389993177.7393863,4055076.185129427,rari-governance-token,2021-10-27 18:03:00,1635357780.228
34.654945569583674,391263309.71457887,3965800.3924639034,rari-governance-token,2021-10-27 19:00:20,1635361220.914
34.70148583938094,389604908.3551504,3748650.0312948124,rari-governance-token,2021-10-27 20:06:55,1635365215.711
34.55366462879056,391545823.4567024,3811788.466403098,rari-governance-token,2021-10-27 21:03:14,1635368594.075
34.571880997976,389683963.1074751,3657373.7960050344,rari-governance-token,2021-10-27 22:08:16,1635372496.966
34.543167426358785,389858581.31200033,3447751.745105073,rari-governance-token,2021-10-27 23:08:25,1635376105.857
34.31945091245254,390152147.2802481,3587540.620689347,rari-governance-token,2021-10-28 00:08:51,1635379731.079
33.98559979733509,386259989.52562726,3731966.5931124873,rari-governance-token,2021-10-28 01:08:44,1635383324.854
33.82258802188047,379943900.9294801,3564976.514403245,rari-governance-token,2021-10-28 02:01:01,1635386461.559
35.13615938331367,385419408.4766021,4107625.0488685435,rari-governance-token,2021-10-28 03:24:51,1635391491.425
35.02127821969226,393497020.51146764,4080957.8068180997,rari-governance-token,2021-10-28 04:23:53,1635395033.275
35.075931143346274,393307661.2607283,3821566.892115327,rari-governance-token,2021-10-28 05:24:02,1635398642.327
35.20421816662421,393307661.2607283,3762632.999780817,rari-governance-token,2021-10-28 06:10:37,1635401437.351
35.25088158282904,396781759.54446906,3695176.2761822087,rari-governance-token,2021-10-28 07:24:22,1635405862.333
35.43680974459428,397201007.0777348,3626508.836823656,rari-governance-token,2021-10-28 08:22:47,1635409367.74
36.89225928733908,415834191.1519293,4331105.944767806,rari-governance-token,2021-10-28 09:24:57,1635413097.433
37.063612416231116,416099357.9501406,3919267.3671176606,rari-governance-token,2021-10-28 10:14:54,1635416094.531
37.79024691673331,424802995.7274253,3888821.716789436,rari-governance-token,2021-10-28 11:12:53,1635419573.841
37.54954549050478,422101312.00508195,3199184.909723355,rari-governance-token,2021-10-28 12:24:38,1635423878.178
38.458397228885374,430981572.2721466,4098330.4957648166,rari-governance-token,2021-10-28 13:22:49,1635427369.267
38.749681660406715,435465570.51348907,4121515.8674010285,rari-governance-token,2021-10-28 14:23:13,1635430993.983
38.33712631670898,431912847.5046745,4174173.874997421,rari-governance-token,2021-10-28 15:23:46,1635434626.355
37.96973721731135,423675596.754373,4257008.698132698,rari-governance-token,2021-10-28 16:23:04,1635438184.732
37.83766568732363,427079478.46216846,3030497.1851919848,rari-governance-token,2021-10-28 17:24:19,1635441859.212
38.290394615952124,430383859.7176935,3080546.0383044775,rari-governance-token,2021-10-28 18:01:11,1635444071.171
38.1037122396212,419898933.85268503,3043591.52300795,rari-governance-token,2021-10-28 19:03:07,1635447787.337
38.97231745700237,435131514.70849925,4507758.390036754,rari-governance-token,2021-10-28 20:03:32,1635451412.951
38.950667598104346,440190117.00475585,4380662.000086493,rari-governance-token,2021-10-28 21:08:53,1635455333.849
38.81301429578661,436800674.6735345,4346860.084245258,rari-governance-token,2021-10-28 22:16:18,1635459378.996
39.45001263486332,443237082.0313275,4691600.006167121,rari-governance-token,2021-10-28 23:02:27,1635462147.086
40.270127243764925,449469580.3392218,4851306.226183916,rari-governance-token,2021-10-29 00:06:22,1635465982.436
41.9535432980218,465902086.81647253,5388107.298666722,rari-governance-token,2021-10-29 01:09:27,1635469767.258
43.92625747526074,497626837.82541424,7356464.97518893,rari-governance-token,2021-10-29 02:12:20,1635473540.94
43.49919125491362,492074451.99044293,8113687.968192996,rari-governance-token,2021-10-29 03:11:51,1635477111.886
43.3477043089065,490610437.0849825,8197728.335012415,rari-governance-token,2021-10-29 04:13:20,1635480800.942
42.664453077362516,481721321.32725066,8186977.444846491,rari-governance-token,2021-10-29 05:14:24,1635484464.316
42.54217069467863,480915644.8844917,8155007.925080346,rari-governance-token,2021-10-29 06:14:32,1635488072.969
42.030798838831956,472701350.7677404,8299389.592217454,rari-governance-token,2021-10-29 07:14:10,1635491650.127
41.69291795013144,469161752.0559447,8429466.406629102,rari-governance-token,2021-10-29 08:13:32,1635495212.506
41.76751930521526,469975631.1417003,8137334.620011545,rari-governance-token,2021-10-29 09:03:46,1635498226.033
41.76194583604914,468916810.6046925,7812411.884389408,rari-governance-token,2021-10-29 10:04:42,1635501882.818
41.376517211801506,469699930.68139815,7541204.326792564,rari-governance-token,2021-10-29 11:06:04,1635505564.658
41.175949117426526,461339214.05849487,7430281.909934178,rari-governance-token,2021-10-29 12:11:11,1635509471.252
40.94713778850899,463372511.89765286,7216805.48717347,rari-governance-token,2021-10-29 13:14:31,1635513271.877
40.762822272728386,459417856.8905578,7280613.963232302,rari-governance-token,2021-10-29 14:13:22,1635516802.695
41.053505870940256,459521625.5341816,7208626.077488969,rari-governance-token,2021-10-29 15:13:56,1635520436.048
41.449854767956275,466645652.3558953,7157022.190400728,rari-governance-token,2021-10-29 16:13:44,1635524024.0
41.860028670297915,466645652.3558953,7267003.609305101,rari-governance-token,2021-10-29 17:13:51,1635527631.353
41.40734930580419,466088227.90415597,7283680.45123703,rari-governance-token,2021-10-29 18:13:48,1635531228.86
41.4376531767347,467093912.5643873,7563264.184822934,rari-governance-token,2021-10-29 19:02:39,1635534159.529
42.06776747032813,466482157.1941729,8046814.096442915,rari-governance-token,2021-10-29 20:32:43,1635539563.491
42.31637739983628,476902022.09811586,8276889.493696785,rari-governance-token,2021-10-29 21:33:35,1635543215.239
42.41093816032051,477483596.02709955,8114798.359034578,rari-governance-token,2021-10-29 22:32:56,1635546776.895
42.52169020581896,478805219.60215706,7900746.30837436,rari-governance-token,2021-10-29 23:33:37,1635550417.166
41.95695984676643,475216543.57976985,7227917.004747544,rari-governance-token,2021-10-30 00:34:30,1635554070.882
41.802076157092316,470517285.40442,6117397.1642784355,rari-governance-token,2021-10-30 01:33:05,1635557585.722
41.69094455087897,470517285.40442,4031891.9232359533,rari-governance-token,2021-10-30 02:33:24,1635561204.771
41.604979936886934,468237083.3896416,3680372.8703441196,rari-governance-token,2021-10-30 03:33:54,1635564834.269
41.76446402097273,469387406.89087564,3494707.2249771664,rari-governance-token,2021-10-30 04:33:55,1635568435.161
41.43865825310338,466354367.1368999,3524421.555339054,rari-governance-token,2021-10-30 05:33:41,1635572021.229
41.38897145437505,465836915.9434555,3484165.046058386,rari-governance-token,2021-10-30 06:33:46,1635575626.816
41.394164847445204,465476744.86524945,3011851.254077647,rari-governance-token,2021-10-30 07:33:09,1635579189.754
41.14557195944819,464037624.7543237,2987095.4119330463,rari-governance-token,2021-10-30 08:33:20,1635582800.393
40.90113259176877,462386946.06103116,2898194.827417625,rari-governance-token,2021-10-30 09:32:52,1635586372.412
41.06855604649709,460626840.7486007,2777321.3016383285,rari-governance-token,2021-10-30 10:32:58,1635589978.295
41.00736779985731,460626840.7486007,2459596.2634420325,rari-governance-token,2021-10-30 11:32:42,1635593562.414
40.905726757993754,460011584.44745,2415545.0100918105,rari-governance-token,2021-10-30 12:33:17,1635597197.263
40.935903649431246,460698380.1738792,2341951.8843377754,rari-governance-token,2021-10-30 13:32:09,1635600729.962
40.768787480002736,459238155.8910762,2260928.828165037,rari-governance-token,2021-10-30 14:32:34,1635604354.632
40.82557037509976,457218921.99460405,2286666.3884157455,rari-governance-token,2021-10-30 15:34:08,1635608048.698
40.721550983668955,458585412.07094795,2166468.7063759044,rari-governance-token,2021-10-30 16:32:56,1635611576.514
40.16621820768198,453726692.05018073,1955444.4356289352,rari-governance-token,2021-10-30 17:33:22,1635615202.804
40.384834947983805,454583136.43993676,1984805.0748609628,rari-governance-token,2021-10-30 18:33:33,1635618813.677
40.57216773809373,455503306.8580116,1496393.5328646877,rari-governance-token,2021-10-30 19:34:37,1635622477.388
40.70877062712903,456902270.3329444,1304682.1888719494,rari-governance-token,2021-10-30 20:34:17,1635626057.367
40.4909345438677,455875196.32166535,1188831.3127614653,rari-governance-token,2021-10-30 21:30:15,1635629415.291
40.41192591394565,454355286.4065606,1173902.7249386953,rari-governance-token,2021-10-30 22:33:21,1635633201.436
40.090284942717766,451686405.2767737,1137161.6707899352,rari-governance-token,2021-10-30 23:33:14,1635636794.695
40.666936941804416,457466107.32339686,1164537.0788999074,rari-governance-token,2021-10-31 00:34:00,1635640440.245
40.64868591809085,457215942.0690734,1207764.5483739418,rari-governance-token,2021-10-31 01:33:54,1635644034.739
40.49866674532976,455758689.4740859,1192772.1555879905,rari-governance-token,2021-10-31 02:33:50,1635647630.208
40.55230126473384,455605388.2276987,1198844.2985143615,rari-governance-token,2021-10-31 03:34:08,1635651248.824
41.016986790287426,462657555.4775772,1377485.330038447,rari-governance-token,2021-10-31 04:33:53,1635654833.723
41.14677769657283,460899722.2611998,1688986.9500043031,rari-governance-token,2021-10-31 05:33:46,1635658426.064
41.233642586723086,463986857.3082369,1704770.907986373,rari-governance-token,2021-10-31 06:33:33,1635662013.239
40.10933516573653,451383026.3184351,1939012.3412210802,rari-governance-token,2021-10-31 07:33:44,1635665624.397
40.227692718509815,452862727.0581209,1927241.183094313,rari-governance-token,2021-10-31 08:34:02,1635669242.624
39.95331330866113,449849835.24311525,1928605.9810867691,rari-governance-token,2021-10-31 09:33:18,1635672798.87
39.81243365362765,450105631.8358697,1984991.6148948646,rari-governance-token,2021-10-31 10:33:22,1635676402.14
39.83518930542365,449061066.77953994,1944799.160130904,rari-governance-token,2021-10-31 11:33:25,1635680005.693
39.3342637606633,442713577.10592604,1973282.8267379422,rari-governance-token,2021-10-31 12:33:24,1635683604.04
39.17453911183311,441970239.24521756,2005907.238507203,rari-governance-token,2021-10-31 13:32:55,1635687175.572
38.81399230808806,434658308.51290315,2108119.119625916,rari-governance-token,2021-10-31 14:32:53,1635690773.339
39.25370340323356,435591150.67118317,762787.0893926542,rari-governance-token,2021-10-31 15:33:04,1635694384.144
38.730704552304836,434356135.4292977,2184284.188384928,rari-governance-token,2021-10-31 16:32:41,1635697961.652
38.962277219796746,437222066.6826735,2165805.7056864644,rari-governance-token,2021-10-31 17:33:02,1635701582.667
38.803563712670226,436205882.3581066,2133414.9113278566,rari-governance-token,2021-10-31 18:32:49,1635705169.561
38.90765392034311,437924614.3366217,2193518.5853559114,rari-governance-token,2021-10-31 19:33:38,1635708818.029
39.976175079874054,448872508.15389067,1711162.6447734109,rari-governance-token,2021-10-31 20:32:59,1635712379.17
40.15605676642332,451508319.4096789,1700101.7009964976,rari-governance-token,2021-10-31 21:33:35,1635716015.513
40.185358482367704,453078334.50696117,2572210.9483076697,rari-governance-token,2021-10-31 22:27:27,1635719247.932
40.18088663224789,453041286.4847611,2508495.1922160503,rari-governance-token,2021-10-31 23:19:56,1635722396.085
40.10841901326337,452253251.9491226,2390141.383742214,rari-governance-token,2021-11-01 00:33:09,1635726789.087
40.35371315105912,452253251.9491226,2378589.7366403015,rari-governance-token,2021-11-01 01:21:15,1635729675.334
39.938678876024994,452996772.2225151,2354490.8647354883,rari-governance-token,2021-11-01 02:29:33,1635733773.528
39.757933519549695,447348245.09805655,2198686.8696303247,rari-governance-token,2021-11-01 03:29:31,1635737371.467
39.54991461035576,439581079.0512677,713439.9299523531,rari-governance-token,2021-11-01 04:28:32,1635740912.121
38.91797031221314,435110114.05563366,2002648.6709444975,rari-governance-token,2021-11-01 05:27:09,1635744429.334
38.429472621889566,435110114.05563366,2150782.3428976196,rari-governance-token,2021-11-01 06:14:44,1635747284.321
38.90998749048489,432008326.08401644,1948575.3304500335,rari-governance-token,2021-11-01 07:21:30,1635751290.064
38.9200451156025,438027412.3879306,2008046.7837291837,rari-governance-token,2021-11-01 08:28:34,1635755314.731
39.05753215373819,438882689.35890275,1983528.6561614526,rari-governance-token,2021-11-01 09:18:59,1635758339.54
39.00994582196101,438882689.35890275,1895303.4345647537,rari-governance-token,2021-11-01 10:23:47,1635762227.453
38.903090713441635,444122040.0410146,1982747.1902654453,rari-governance-token,2021-11-01 11:28:08,1635766088.349
38.7794974641565,436759654.39021295,1931547.0255343837,rari-governance-token,2021-11-01 12:22:24,1635769344.693
38.59017792596602,435329116.2569119,1951924.5538035177,rari-governance-token,2021-11-01 13:31:13,1635773473.543
38.169034434138936,434379023.1938474,2077456.6053908719,rari-governance-token,2021-11-01 14:24:54,1635776694.574
38.25455214003505,430686739.06988597,2293834.0544644864,rari-governance-token,2021-11-01 15:23:24,1635780204.138
38.7107399616842,435017703.13585263,2471938.795186674,rari-governance-token,2021-11-01 16:28:28,1635784108.996
38.23564565547632,435017703.13585263,2789906.287034139,rari-governance-token,2021-11-01 17:28:44,1635787724.698
37.96045761511288,427227751.2294354,2727756.7220682106,rari-governance-token,2021-11-01 18:29:41,1635791381.299
38.16861525515032,427166383.5498239,2695831.616629975,rari-governance-token,2021-11-01 19:14:47,1635794087.923
38.664663933837765,433310366.13299614,2598834.1505787014,rari-governance-token,2021-11-01 20:19:54,1635797994.639
38.63052799168148,438066449.4409851,2727725.9297966682,rari-governance-token,2021-11-01 21:25:07,1635801907.37
38.63806436982836,435445092.15002525,2926465.102985017,rari-governance-token,2021-11-01 22:29:29,1635805769.212
38.43528845382259,434407802.3479606,3078202.601002535,rari-governance-token,2021-11-01 23:29:49,1635809389.211
38.27080810636773,431017700.49892676,1933629.9374814495,rari-governance-token,2021-11-02 00:29:39,1635812979.341
38.363787185522334,427329071.94257337,3179900.360732373,rari-governance-token,2021-11-02 01:29:46,1635816586.673
38.15278017141386,432789775.5535777,3267669.2210249654,rari-governance-token,2021-11-02 02:29:00,1635820140.872
38.148232238587916,429415785.91625947,3273520.656576141,rari-governance-token,2021-11-02 03:28:54,1635823734.985
38.163624252872026,430064358.15426815,3251771.6306313723,rari-governance-token,2021-11-02 04:29:26,1635827366.447
38.520832465980234,434590946.74180126,2962314.294752292,rari-governance-token,2021-11-02 05:22:18,1635830538.408
38.5044970390888,433327589.5727548,2881504.186347153,rari-governance-token,2021-11-02 06:01:24,1635832884.0
30.4205941312856,223315602.19502226,43373.84568840413,gmx,2021-10-23 06:37:59,1634971079.615
30.432991202240654,204335593.71461433,42868.59713009548,gmx,2021-10-23 07:38:25,1634974705.539
34.35074638029595,204418949.561182,46850.561772710316,gmx,2021-10-23 08:37:36,1634978256.426
31.46208493399522,221511081.455144,43491.00460178531,gmx,2021-10-23 09:35:15,1634981715.914
31.691417899663982,211331471.66194266,43969.409949075474,gmx,2021-10-23 10:37:54,1634985474.267
31.800740816402122,213606459.00921467,33588.56379094961,gmx,2021-10-23 11:34:59,1634988899.025
32.18398721500427,215993520.67478138,30305.116103829037,gmx,2021-10-23 12:37:36,1634992656.355
32.412229199255236,218316336.33795875,18817.137484037637,gmx,2021-10-23 13:38:39,1634996319.272
33.095915571903355,217815814.76837972,19365.38680516846,gmx,2021-10-23 14:38:08,1634999888.007
32.76603519184538,222308850.95981416,22188.059707672775,gmx,2021-10-23 15:38:09,1635003489.476
31.92578222494859,207324422.92903274,27970.788147406354,gmx,2021-10-23 16:36:50,1635007010.653
30.281156078032716,214449229.18113437,36250.361282006066,gmx,2021-10-23 17:37:05,1635010625.995
31.66409813645117,212305974.58592644,34347.100907976754,gmx,2021-10-23 18:38:42,1635014322.364
31.97352620257424,215065412.54438332,34860.541100068695,gmx,2021-10-23 19:36:34,1635017794.185
31.812331767261583,212418382.50017488,31656.601520679018,gmx,2021-10-23 20:39:11,1635021551.44
31.819127337288574,214071523.17258647,31104.324451953828,gmx,2021-10-23 21:38:17,1635025097.703
32.060960172695644,214106192.7508785,29242.445803558614,gmx,2021-10-23 22:38:30,1635028710.606
